ASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,NASA [m^2/cm^3],POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-2-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-Z-1-all,mc_CRY-Z-2-all,mc_CRY-Z-3-all,mc_CRY-I-1-all,mc_CRY-I-2-all,mc_CRY-I-3-all,mc_CRY-T-0-all,mc_CRY-T-1-all,mc_CRY-T-2-all,mc_CRY-T-3-all,mc_CRY-S-0-all,mc_CRY-S-1-all,mc_CRY-S-2-all,mc_CRY-S-3-all,D_mc_CRY-chi-1-all,D_mc_CRY-chi-2-all,D_mc_CRY-chi-3-all,D_mc_CRY-Z-1-all,D_mc_CRY-Z-2-all,D_mc_CRY-Z-3-all,D_mc_CRY-T-1-all,D_mc_CRY-T-2-all,D_mc_CRY-T-3-all,D_mc_CRY-S-1-all,D_mc_CRY-S-2-all,D_mc_CRY-S-3-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-chi-1-all,sum-mc_CRY-chi-2-all,sum-mc_CRY-chi-3-all,sum-mc_CRY-Z-0-all,sum-mc_CRY-Z-1-all,sum-mc_CRY-Z-2-all,sum-mc_CRY-Z-3-all,sum-mc_CRY-I-0-all,sum-mc_CRY-I-1-all,sum-mc_CRY-I-2-all,sum-mc_CRY-I-3-all,sum-mc_CRY-T-0-all,sum-mc_CRY-T-1-all,sum-mc_CRY-T-2-all,sum-mc_CRY-T-3-all,sum-mc_CRY-S-0-all,sum-mc_CRY-S-1-all,sum-mc_CRY-S-2-all,sum-mc_CRY-S-3-all,sum-D_mc_CRY-chi-1-all,sum-D_mc_CRY-chi-2-all,sum-D_mc_CRY-chi-3-all,sum-D_mc_CRY-Z-1-all,sum-D_mc_CRY-Z-2-all,sum-D_mc_CRY-Z-3-all,sum-D_mc_CRY-T-1-all,sum-D_mc_CRY-T-2-all,sum-D_mc_CRY-T-3-all,sum-D_mc_CRY-S-1-all,sum-D_mc_CRY-S-2-all,sum-D_mc_CRY-S-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,sum-lc-chi-0-all,sum-lc-chi-1-all,sum-lc-chi-2-all,sum-lc-chi-3-all,sum-lc-Z-0-all,sum-lc-Z-1-all,sum-lc-Z-2-all,sum-lc-Z-3-all,sum-lc-I-0-all,sum-lc-I-1-all,sum-lc-I-2-all,sum-lc-I-3-all,sum-lc-T-0-all,sum-lc-T-1-all,sum-lc-T-2-all,sum-lc-T-3-all,sum-lc-S-0-all,sum-lc-S-1-all,sum-lc-S-2-all,sum-lc-S-3-all,sum-lc-alpha-0-all,sum-lc-alpha-1-all,sum-lc-alpha-2-all,sum-lc-alpha-3-all,sum-D_lc-chi-1-all,sum-D_lc-chi-2-all,sum-D_lc-chi-3-all,sum-D_lc-Z-1-all,sum-D_lc-Z-2-all,sum-D_lc-Z-3-all,sum-D_lc-T-1-all,sum-D_lc-T-2-all,sum-D_lc-T-3-all,sum-D_lc-S-1-all,sum-D_lc-S-2-all,sum-D_lc-S-3-all,sum-D_lc-alpha-1-all,sum-D_lc-alpha-2-all,sum-D_lc-alpha-3-all,sum-func-chi-0-all,sum-func-chi-1-all,sum-func-chi-2-all,sum-func-chi-3-all,sum-func-Z-0-all,sum-func-Z-1-all,sum-func-Z-2-all,sum-func-Z-3-all,sum-func-I-0-all,sum-func-I-1-all,sum-func-I-2-all,sum-func-I-3-all,sum-func-T-0-all,sum-func-T-1-all,sum-func-T-2-all,sum-func-T-3-all,sum-func-S-0-all,sum-func-S-1-all,sum-func-S-2-all,sum-func-S-3-all,sum-func-alpha-0-all,sum-func-alpha-1-all,sum-func-alpha-2-all,sum-func-alpha-3-all,sum-D_func-chi-1-all,sum-D_func-chi-2-all,sum-D_func-chi-3-all,sum-D_func-Z-1-all,sum-D_func-Z-2-all,sum-D_func-Z-3-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-D_func-T-3-all,sum-D_func-S-1-all,sum-D_func-S-2-all,sum-D_func-S-3-all,sum-D_func-alpha-1-all,sum-D_func-alpha-2-all,sum-D_func-alpha-3-all,sum-f-lig-chi-0,sum-f-lig-chi-1,sum-f-lig-chi-2,sum-f-lig-chi-3,sum-f-lig-Z-0,sum-f-lig-Z-1,sum-f-lig-Z-2,sum-f-lig-Z-3,sum-f-lig-I-0,sum-f-lig-I-1,sum-f-lig-I-2,sum-f-lig-I-3,sum-f-lig-T-0,sum-f-lig-T-1,sum-f-lig-T-2,sum-f-lig-T-3,sum-f-lig-S-0,sum-f-lig-S-1,sum-f-lig-S-2,sum-f-lig-S-3,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_methane_widomHOA,pure_uptake_CO2_298.00_15000,pure_uptake_CO2_298.00_1600000,pure_uptake_methane_298.00_580000,pure_uptake_methane_298.00_6500000,logKH_CO2,logKH_CH4,CH4DC,CH4HPSTP,temperature,time,solvent1,solvent2,solvent3,additive,param1,param2,param3,param4,param5,additive_category
0.0,2319.05,3.32075,4.92003,4.91922,203.896,0.0,0.0,0.0886596,0.13858,1.56306,203.896,130.4466879,0.13858,0.0886596,1.4884,33.5744,25.1808,92.0368,4356.0,4224.0,8448.0,11616.0,8.0,8.0,24.0,64.0,128.0,256.0,384.0,2.7889,9.7528,13.6272,29.7928,-17.76,-10.88,-46.16,464.0,400.0,1408.0,48.0,32.0,144.0,7.52,5.2,22.24,2.9768,67.1488,50.3616,184.0736,8712.0,8448.0,16896.0,23232.0,2.0,16.0,16.0,48.0,128.0,256.0,512.0,768.0,5.5778,19.5056,27.2544,59.5856,-35.52,-21.76,-92.32,928.0,800.0,2816.0,96.0,64.0,288.0,15.04,10.4,44.48,11.8336,8.8752,32.4392,17.544,64.0,128.0,176.0,96.0,1.0,3.0,2.0,1.0,4.0,5.0,6.0,0.5329,0.7446,1.6279,1.1242,28.09,102.82,116.07,119.78,0.86,0.89,1.78,-8.0,2.0,4.0,-3.0,-2.0,-4.0,-0.29,-0.04,-0.08,-14.1,-6.0,-12.0,9.243866667,19.1946,25.53506667,28.81266667,123.0,230.6666667,178.6666667,167.3333333,1.0,2.333333333,3.0,4.0,7.0,13.33333333,17.66666667,22.0,0.711933333,1.6396,1.836233333,2.104933333,153.07,265.9133333,296.33,377.9666667,-0.236666667,0.97,2.08,9.333333333,8.666666667,23.33333333,1.666666667,-1.333333333,0.666666667,0.263333333,0.126666667,0.8,9.5,-1.8,8.066666667,607.8652,1283.1888,2218.7424,2601.028,3596.0,8256.0,10752.0,11144.0,88.0,192.0,320.0,400.0,512.0,1296.0,1920.0,2208.0,42.1796,103.9872,160.568,184.3344,23.6672,17.7504,64.8784,35.088,128.0,256.0,352.0,192.0,2.0,2.0,6.0,4.0,2.0,8.0,10.0,12.0,1.0658,1.4892,3.2558,2.2484,56.18,205.64,232.14,239.56,1.72,1.78,3.56,-16.0,4.0,8.0,-6.0,-4.0,-8.0,-0.58,-0.08,-0.16,-28.2,-12.0,-24.0,18.48773333,38.3892,51.07013333,57.62533333,246.0,461.3333333,357.3333333,334.6666667,2.0,4.666666667,6.0,8.0,14.0,26.66666667,35.33333333,44.0,1.423866667,3.2792,3.672466667,4.209866667,306.14,531.8266667,592.66,755.9333333,-0.473333333,1.94,4.16,18.66666667,17.33333333,46.66666667,3.333333333,-2.666666667,1.333333333,0.526666667,0.253333333,1.6,19.0,-3.6,16.13333333,1215.7304,2566.3776,4437.4848,5202.056,7192.0,16512.0,21504.0,22288.0,176.0,384.0,640.0,800.0,1024.0,2592.0,3840.0,4416.0,84.3592,207.9744,321.136,368.6688,-0.465,1.556,0.000185187,-30.07728671,9.57e-05,-26.71342836,1.24012249,1.946787496,1.803208229,1.829335762,-3.732389504,-4.019032701,1.139377928,79.77426838,200.0,240.0,962.0,0.0,0.0,0.0,-0.136694819,-0.334161285,-0.110283159,0.083073132,-0.129610464,1.0
828.075,6571.98,6.09535,6.69718,6.69718,11.02,0.204783,0.25316,0.0102246,0.01264,1.23624,839.095,678.7476542,0.2658,0.2150076,3.61,24.624,30.932,57.304,841.0,870.0,1102.0,2755.0,4.0,6.0,11.0,16.0,40.0,72.0,132.0,1.9044,4.0848,6.3204,12.3648,-5.36,-4.88,-9.26,86.0,136.0,224.0,6.0,6.0,11.0,2.56,3.7,6.22,28.88,196.992,247.456,458.432,6728.0,6960.0,8816.0,22040.0,8.0,32.0,48.0,88.0,128.0,320.0,576.0,1056.0,15.2352,32.6784,50.5632,98.9184,-42.88,-39.04,-74.08,688.0,1088.0,1792.0,48.0,48.0,88.0,20.48,29.6,49.76,10.5376,12.8828,22.6756,25.4388,56.5,69.5,122.5,133.75,1.5,2.5,3.25,2.5,6.5,11.5,13.5,0.5477,0.85105,1.40625,1.68335,41.425,99.135,154.99,225.28,0.69,0.935,2.2475,1.5,2.0,5.5,-1.5,-2.75,-2.75,-0.03,-0.04,0.1525,-4.95,-6.9,-11.7,8.379866667,19.89,41.76613333,57.26773333,118.0,148.0,305.3333333,342.0,1.0,2.666666667,5.333333333,8.0,7.333333333,22.0,42.0,40.0,0.7218,1.6786,3.3372,3.8616,161.96,313.3866667,588.2933333,623.56,1.0,1.346666667,3.726666667,8.666666667,16.0,38.0,-0.666666667,-0.666666667,7.333333333,0.126666667,0.28,1.84,-2.4,0.4,19.8,342.9404,741.1234,1193.0742,1395.7116,1686.0,3508.0,5412.0,5754.0,51.0,110.0,178.0,210.0,288.0,718.0,1038.0,1134.0,22.967,55.457,84.3658,94.6014,42.1504,51.5312,90.7024,101.7552,226.0,278.0,490.0,535.0,4.0,6.0,10.0,13.0,10.0,26.0,46.0,54.0,2.1908,3.4042,5.625,6.7334,165.7,396.54,619.96,901.12,2.76,3.74,8.99,6.0,8.0,22.0,-6.0,-11.0,-11.0,-0.12,-0.16,0.61,-19.8,-27.6,-46.8,33.51946667,79.56,167.0645333,229.0709333,472.0,592.0,1221.333333,1368.0,4.0,10.66666667,21.33333333,32.0,29.33333333,88.0,168.0,160.0,2.8872,6.7144,13.3488,15.4464,647.84,1253.546667,2353.173333,2494.24,4.0,5.386666667,14.90666667,34.66666667,64.0,152.0,-2.666666667,-2.666666667,29.33333333,0.506666667,1.12,7.36,-9.6,1.6,79.2,1371.7616,2964.4936,4772.2968,5582.8464,6744.0,14032.0,21648.0,23016.0,204.0,440.0,712.0,840.0,1152.0,2872.0,4152.0,4536.0,91.868,221.828,337.4632,378.4056,-0.665,0.904,7.24e-05,-28.09676799,8.96e-06,-16.29731354,0.888634928,5.789780207,2.639490935,5.007883937,-4.140401222,-5.0474904,81.68650536,172.7232506,140.0,5.0,962.0,6342.0,0.0,0.0,-0.136694819,-0.334161285,-0.110283159,0.083073132,-0.129610464,1.0
775.965,6463.87,5.78841,7.52321,7.52321,0.0,0.209919,0.24432,0.0,0.0,1.16388,775.965,666.7053304,0.24432,0.209919,3.5344,34.2912,59.3704,84.1864,729.0,1134.0,1998.0,2160.0,6.0,12.0,18.0,36.0,108.0,204.0,240.0,1.5876,5.67,11.592,14.3892,-6.96,-9.02,-10.94,120.0,250.0,406.0,18.0,38.0,68.0,3.06,5.92,11.26,10.6032,102.8736,178.1112,252.5592,2187.0,3402.0,5994.0,6480.0,3.0,18.0,36.0,54.0,108.0,324.0,612.0,720.0,4.7628,17.01,34.776,43.1676,-20.88,-27.06,-32.82,360.0,750.0,1218.0,54.0,114.0,204.0,9.18,17.76,33.78,9.2416,16.00053333,27.85653333,28.49493333,49.0,86.33333333,121.3333333,114.3333333,2.0,3.666666667,3.666666667,4.0,11.33333333,17.33333333,14.66666667,0.5625,1.15,1.8125,1.7025,54.76,157.62,246.6666667,210.6533333,0.816666667,1.983333333,1.773333333,1.666666667,8.333333333,9.333333333,-1.666666667,-1.333333333,0.0,-0.033333333,0.333333333,0.48,-6.5,-6.2,-1.333333333,9.2416,16.2488,29.3664,27.8768,49.0,87.5,157.5,150.5,1.0,2.0,3.5,3.5,4.0,11.0,18.0,20.0,0.5625,1.1475,1.99875,2.01375,54.76,152.81,249.38,278.24,0.735,0.98,1.47,1.5,2.0,3.0,-1.5,-2.0,-3.0,-0.03,-0.04,-0.06,-5.85,-7.8,-11.7,162.958,362.3252,549.5584,592.2604,685.0,1586.0,2182.0,2002.0,25.0,54.0,82.0,92.0,136.0,332.0,454.0,432.0,11.0225,26.7814,38.257,37.794,55.4496,96.0032,167.1392,170.9696,294.0,518.0,728.0,686.0,6.0,12.0,22.0,22.0,24.0,68.0,104.0,88.0,3.375,6.9,10.875,10.215,328.56,945.72,1480.0,1263.92,4.9,11.9,10.64,10.0,50.0,56.0,-10.0,-8.0,0.0,-0.2,2.0,2.88,-39.0,-37.2,-8.0,55.4496,97.4928,176.1984,167.2608,294.0,525.0,945.0,903.0,6.0,12.0,21.0,21.0,24.0,66.0,108.0,120.0,3.375,6.885,11.9925,12.0825,328.56,916.86,1496.28,1669.44,4.41,5.88,8.82,9.0,12.0,18.0,-9.0,-12.0,-18.0,-0.18,-0.24,-0.36,-35.1,-46.8,-70.2,977.748,2173.9512,3297.3504,3553.5624,4110.0,9516.0,13092.0,12012.0,150.0,324.0,492.0,552.0,816.0,1992.0,2724.0,2592.0,66.135,160.6884,229.542,226.764,-0.252,1.122,1.62e-05,-18.36499246,8.71e-06,-15.70495307,0.252253386,4.112955777,2.50344273,4.17630469,-4.791598957,-5.059806866,54.3202884,135.6107561,130.0,24.0,962.0,0.0,0.0,0.0,-0.136694819,-0.334161285,-0.110283159,0.083073132,-0.129610464,1.0
0.0,8086.64,2.96147,4.36935,4.35185,169.04,0.0,0.0,0.0480604,0.06564,1.36578,169.04,123.7681032,0.06564,0.0480604,2.7225,22.044,21.0375,45.3255,900.0,930.0,900.0,1680.0,4.0,5.0,10.0,16.0,36.0,60.0,88.0,1.7161,3.8514,5.0435,8.8818,-6.76,-4.5,-10.97,89.0,120.0,244.0,7.0,5.0,18.0,2.3,2.7,6.32,21.78,176.352,168.3,362.604,7200.0,7440.0,7200.0,13440.0,8.0,32.0,40.0,80.0,128.0,288.0,480.0,704.0,13.7288,30.8112,40.348,71.0544,-54.08,-36.0,-87.76,712.0,960.0,1952.0,56.0,40.0,144.0,18.4,21.6,50.56,10.5376,12.138,24.7428,19.336,56.5,66.0,105.0,76.0,1.5,3.0,2.5,2.5,7.5,10.0,8.0,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.91,135.0,0.935,1.775,1.975,2.0,8.0,8.5,-2.0,-1.0,-1.5,-0.04,0.34,0.33,-6.9,-4.0,-5.05,10.5376,16.7478,29.5592,33.1908,56.5,83.25,136.25,163.5,1.0,2.0,3.5,4.0,4.5,12.0,17.75,22.75,0.5477,1.06095,1.7585,2.1257,41.425,122.4325,198.1625,254.57,1.1225,2.21,2.69,3.5,8.0,8.0,-1.0,-0.75,-2.25,0.055,0.215,0.09,-5.725,-8.775,-14.45,262.0178,543.6442,861.1421,1023.2357,1127.0,2380.0,3443.0,3620.0,38.0,80.0,126.0,155.0,206.0,507.0,716.0,785.0,16.667,39.4716,58.149,65.8831,84.3008,97.104,197.9424,154.688,452.0,528.0,840.0,608.0,8.0,12.0,24.0,20.0,20.0,60.0,80.0,64.0,4.3816,6.8684,11.22,9.0268,331.4,908.52,1287.28,1080.0,7.48,14.2,15.8,16.0,64.0,68.0,-16.0,-8.0,-12.0,-0.32,2.72,2.64,-55.2,-32.0,-40.4,84.3008,133.9824,236.4736,265.5264,452.0,666.0,1090.0,1308.0,8.0,16.0,28.0,32.0,36.0,96.0,142.0,182.0,4.3816,8.4876,14.068,17.0056,331.4,979.46,1585.3,2036.56,8.98,17.68,21.52,28.0,64.0,64.0,-8.0,-6.0,-18.0,0.44,1.72,0.72,-45.8,-70.2,-115.6,2096.1424,4349.1536,6889.1368,8185.8856,9016.0,19040.0,27544.0,28960.0,304.0,640.0,1008.0,1240.0,1648.0,4056.0,5728.0,6280.0,133.336,315.7728,465.192,527.0648,-0.538,1.239,4.78e-05,-27.82773941,8.69e-06,-20.71621012,0.622764545,3.849848621,1.070495309,2.021550144,-4.32101662,-5.060845308,36.23932187,77.02984485,85.0,72.0,962.0,6228.0,0.0,0.0,-0.031350973,-0.000827952,-0.110283159,-0.003003152,0.082883502,1.0
1216.69,45709.9,16.17316,18.71438,18.71102,0.0,2.55998,0.81408,0.0,0.0,0.318003,1216.69,3826.033088,0.81408,2.55998,2.7225,14.19,14.47875,31.85325,900.0,600.0,2970.0,1350.0,2.5,4.5,6.0,7.0,19.0,31.5,34.5,1.7161,2.39075,6.66135,5.8164,-4.475,-1.35,-9.405,55.0,36.0,135.0,0.0,0.0,1.5,1.45,0.81,3.42,43.56,227.04,231.66,509.652,14400.0,9600.0,47520.0,21600.0,16.0,40.0,72.0,96.0,112.0,304.0,504.0,552.0,27.4576,38.252,106.5816,93.0624,-71.6,-21.6,-150.48,880.0,576.0,2160.0,0.0,0.0,24.0,23.2,12.96,54.72,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.89,0.89,1.78,2.0,2.0,4.0,-2.0,-2.0,-2.0,-0.04,-0.04,-0.08,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.1516,1002.609,1580.8056,1966.203,2544.0,5544.0,8736.0,10872.0,66.0,150.0,234.0,294.0,384.0,984.0,1512.0,1740.0,38.7714,88.5654,138.009,173.5734,47.3344,35.088,82.4224,70.176,256.0,192.0,448.0,384.0,4.0,4.0,8.0,8.0,4.0,12.0,16.0,16.0,2.1316,2.2484,4.38,4.4968,112.36,239.56,351.92,479.12,3.56,3.56,7.12,8.0,8.0,16.0,-8.0,-8.0,-8.0,-0.16,-0.16,-0.32,-24.0,-24.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.6064,4010.436,6323.2224,7864.812,10176.0,22176.0,34944.0,43488.0,264.0,600.0,936.0,1176.0,1536.0,3936.0,6048.0,6960.0,155.0856,354.2616,552.036,694.2936,-1.152,1.202,0.00030777,-33.0551461,3.18e-06,-5.456209293,1.791208954,23.76775935,1.752084873,15.27727401,-3.511773715,-5.497652098,119.9964285,135.5410486,90.0,48.0,6228.0,887.0,0.0,0.0,0.073992873,0.332505382,-0.110283159,-0.089079437,0.295377468,1.0
0.0,2233.5,2.46103,4.02824,4.02824,37.133,0.0,0.0,0.0270048,0.03638,1.34717,37.133,27.56370762,0.03638,0.0270048,3.6481,31.324,34.0935,70.6127,784.0,1064.0,1176.0,1960.0,5.0,7.0,14.0,25.0,60.0,105.0,150.0,1.4641,4.4649,6.5219,10.9626,-6.85,-4.48,-10.23,102.0,154.0,322.0,13.0,14.0,40.0,2.36,3.08,7.88,14.5924,125.296,136.374,282.4508,3136.0,4256.0,4704.0,7840.0,4.0,20.0,28.0,56.0,100.0,240.0,420.0,600.0,5.8564,17.8596,26.0876,43.8504,-27.4,-17.92,-40.92,408.0,616.0,1288.0,52.0,56.0,160.0,9.44,12.32,31.52,10.1056,13.26,26.12186667,19.93333333,54.0,72.0,102.6666667,69.33333333,1.666666667,3.333333333,2.666666667,3.0,9.0,12.0,8.666666667,0.552633333,0.957366667,1.505,1.129733333,45.87,131.4566667,185.22,140.0733333,0.95,2.07,2.04,2.0,10.0,10.0,-2.0,-0.666666667,-0.666666667,-0.04,0.466666667,0.466666667,-7.2,-3.333333333,-2.733333333,4.946233333,3.26825,12.17458333,9.07375,25.58333333,17.5,63.33333333,48.5,0.333333333,0.333333333,0.916666667,0.916666667,0.333333333,1.25,1.833333333,3.0,0.170433333,0.183516667,0.479975,0.503708333,5.837733333,15.55633333,24.89096667,41.67816667,0.431666667,0.431666667,1.220833333,0.916666667,0.916666667,2.583333333,-0.916666667,-0.916666667,-2.083333333,-0.018333333,-0.018333333,-0.051666667,-2.39,-2.39,-6.67,195.5850333,375.734,628.0412,741.204,873.3333333,1696.0,2668.0,2868.0,26.33333333,54.66666667,86.66666667,109.3333333,141.3333333,349.3333333,498.0,572.0,11.8909,27.46333333,41.36413333,48.50026667,60.6336,79.56,156.7312,119.6,324.0,432.0,616.0,416.0,6.0,10.0,20.0,16.0,18.0,54.0,72.0,52.0,3.3158,5.7442,9.03,6.7784,275.22,788.74,1111.32,840.44,5.7,12.42,12.24,12.0,60.0,60.0,-12.0,-4.0,-4.0,-0.24,2.8,2.8,-43.2,-20.0,-16.4,29.6774,19.6095,73.0475,54.4425,153.5,105.0,380.0,291.0,2.0,2.0,5.5,5.5,2.0,7.5,11.0,18.0,1.0226,1.1011,2.87985,3.02225,35.0264,93.338,149.3458,250.069,2.59,2.59,7.325,5.5,5.5,15.5,-5.5,-5.5,-12.5,-0.11,-0.11,-0.31,-14.34,-14.34,-40.02,1173.5102,2254.404,3768.2472,4447.224,5240.0,10176.0,16008.0,17208.0,158.0,328.0,520.0,656.0,848.0,2096.0,2988.0,3432.0,71.3454,164.78,248.1848,291.0016,-0.51,1.091,1.7e-05,-31.63808116,9.98e-07,-18.20990368,0.269796178,3.861949896,0.382120039,1.206190906,-4.770579274,-6.000831166,30.97281795,45.33485268,140.0,40.0,962.0,0.0,0.0,0.0,-0.136694819,-0.334161285,-0.110283159,0.083073132,-0.129610464,1.0
916.191,4418.29,3.98908,6.09913,5.99424,0.981407,0.223459,0.30786,0.0,0.0,1.3777,917.172407,665.7272316,0.30786,0.223459,2.8561,29.28432,30.35916,68.3774,2304.0,2668.8,5395.2,4675.2,5.4,7.2,14.0,29.8,71.4,142.8,184.8,2.1904,6.50904,9.8272,14.8592,-8.202,-5.796,-16.8,203.6,233.2,574.6,17.0,15.2,44.8,3.594,4.016,10.68,28.561,292.8432,303.5916,683.774,23040.0,26688.0,53952.0,46752.0,10.0,54.0,72.0,140.0,298.0,714.0,1428.0,1848.0,21.904,65.0904,98.272,148.592,-82.02,-57.96,-168.0,2036.0,2332.0,5746.0,170.0,152.0,448.0,35.94,40.16,106.8,10.4656,13.11117778,22.22904444,15.90577778,56.08333333,70.69444444,104.6111111,71.19444444,1.527777778,2.527777778,2.0,2.583333333,6.694444444,9.277777778,7.055555556,0.548522222,0.867102778,1.265208333,0.982122222,42.16583333,101.3152778,132.155,118.2705556,0.678888889,1.122222222,1.5425,1.472222222,4.638888889,5.583333333,-1.472222222,-1.472222222,-1.888888889,-0.029444444,0.171111111,0.152222222,-4.891666667,-3.361111111,-6.194444444,9.7456,19.74384444,39.52904444,25.07133333,51.91666667,106.9444444,168.7777778,92.16666667,1.0,2.5,4.888888889,3.388888889,6.888888889,20.44444444,27.33333333,18.72222222,0.556744444,1.439088889,2.339166667,1.501094444,49.57416667,201.2291667,274.6272222,198.6705556,1.248333333,2.168055556,2.341111111,2.583333333,10.88888889,11.27777778,-0.5,3.666666667,2.0,-0.051666667,0.532222222,0.524444444,-9.725,-2.666666667,-3.833333333,138.9545,289.4462,444.0566,479.181,605.0,1286.0,1796.0,1596.0,20.0,42.0,64.0,74.0,106.0,260.0,364.0,354.0,8.9108,20.8678,30.0064,30.5338,125.5872,157.3341333,266.7485333,190.8693333,673.0,848.3333333,1255.333333,854.3333333,12.0,18.33333333,30.33333333,24.0,31.0,80.33333333,111.3333333,84.66666667,6.582266667,10.40523333,15.1825,11.78546667,505.99,1215.783333,1585.86,1419.246667,8.146666667,13.46666667,18.51,17.66666667,55.66666667,67.0,-17.66666667,-17.66666667,-22.66666667,-0.353333333,2.053333333,1.826666667,-58.7,-40.33333333,-74.33333333,116.9472,236.9261333,474.3485333,300.856,623.0,1283.333333,2025.333333,1106.0,12.0,30.0,58.66666667,40.66666667,82.66666667,245.3333333,328.0,224.6666667,6.680933333,17.26906667,28.07,18.01313333,594.89,2414.75,3295.526667,2384.046667,14.98,26.01666667,28.09333333,31.0,130.6666667,135.3333333,-6.0,44.0,24.0,-0.62,6.386666667,6.293333333,-116.7,-32.0,-46.0,1667.454,3473.3544,5328.6792,5750.172,7260.0,15432.0,21552.0,19152.0,240.0,504.0,768.0,888.0,1272.0,3120.0,4368.0,4248.0,106.9296,250.4136,360.0768,366.4056,-0.706,1.252,6.46e-05,-23.74726922,1.64e-05,-17.90970144,0.874969962,5.075012194,2.757368202,4.58561292,-4.189511418,-4.786237938,70.27206921,176.2567699,120.0,72.0,6228.0,887.0,0.0,0.0,0.229330745,0.332505382,-0.110283159,-0.097046499,0.394733864,1.0
